40.435095503606554,-79.993077686753679,47;
40.434696587775576,-79.996300985228572,19;
40.438308590945255,-79.957718574743282,16;
40.454038272737556,-79.867341042290406,15;
40.443610698976059,-79.998043561602501,13;
40.453881093138619,-79.873029877694393,10;
40.439517594123451,-79.95594514096048,10;
40.441919441965581,-79.982892744621594,9;
40.427602405332806,-79.984668132181639,9;
40.453969822993002,-79.998974758094874,9;
40.449920330979076,-79.974597253786143,8;
40.479829245655225,-80.001901444196207,8;
40.466877756870879,-79.994177935104844,8;
40.405034590189672,-79.94517601664387,8;
40.479076386446295,-79.999717737366538,8;
40.391484369778659,-79.996929376150518,8;
40.438943794278437,-79.956702987700893,7;
40.46183425862273,-80.075809934483601,7;
40.451601893913271,-80.066357338902122,7;
40.423701811107328,-79.997552630724996,7;
40.439754675673591,-80.052449224076412,7;
40.467207829941444,-79.937563678689926,7;
40.395651084098226,-79.988534793365389,7;
40.442888113190847,-79.997936520552642,6;
40.428276333917673,-79.97636113605644,6;
40.454074811291946,-80.021051277011892,6;
40.437846371119946,-79.922805918036218,6;
40.417345136139645,-79.988193247990409,6;
40.398065559794084,-79.999811581004295,6;
40.458313629612618,-79.891012641854417,6;
40.412030234321499,-80.020364495718169,6;
40.442584949905417,-80.001789508770926,6;
40.411957718726555,-79.989845141437485,6;
40.482386011855226,-80.00290703640357,6;
40.461630806852277,-79.926784260450063,6;
40.456542939615126,-79.887664136937502,6;
40.473385482509244,-80.030779355600146,5;
40.434482128289915,-79.963606877655877,5;
40.445590651116305,-79.949387243364313,5;
40.437773729918803,-80.028672926585529,5;
40.424153844229302,-79.933379761561497,5;
40.477087450762284,-80.034612733296839,5;
40.417083782110659,-79.993239636081086,5;
40.44511004552583,-80.039246537687731,5;
40.456938679070994,-79.999947636278463,5;
40.470459852290823,-80.0111378348073,5;
40.460951896902024,-79.93360519125261,5;
40.450258350641633,-80.051111050000515,5;
40.441151120339974,-79.996815603505837,5;
40.473349600095005,-80.002822219962013,5;
40.441569295747946,-80.040474475526466,5;
40.425318965268033,-79.943281551756485,5;
40.428131277738437,-79.980832811884397,5;
40.440696417919249,-79.954591082015028,5;
40.385442305756953,-79.978801061800922,5;
40.47045804777099,-80.027278420865969,5;
40.478253493338741,-80.040270139012904,5;
40.471411423607833,-79.959830139270579,5;
40.485729412794498,-80.043902855229803,5;
40.418386917969073,-80.005778642166916,5;
40.391992306024456,-79.990410931645073,5;
40.423055439338114,-79.998574242741796,5;
40.413479606894768,-79.943809123518733,5;
40.393167838197392,-79.986585064520185,5;
40.42127287812697,-79.992005012476255,5;
40.473506279125687,-79.918890008830587,5;
40.460675033924637,-80.052000006296609,5;
40.452113239963907,-79.904538762220554,5;
40.454874433673972,-79.997054378532326,5;
40.445899823505272,-80.052204137456769,5;
40.387933902248847,-79.987406647853405,4;
40.457062372015514,-79.925283580877647,4;
40.458532837073371,-79.925434742971191,4;
40.414309475534907,-79.990557634779719,4;
40.421765137866203,-80.012562866049862,4;
40.457561568593881,-79.917422514167981,4;
40.478493705474932,-80.011971881466806,4;
40.407435133532175,-79.992595304592015,4;
40.47597732572121,-79.921138032804592,4;
40.467765210673555,-79.934311888042416,4;
40.458470135421997,-80.006479820139702,4;
40.4561060211458,-79.87322386742575,4;
40.423357062309741,-79.97181088687411,4;
40.449945984416168,-79.950663260585088,4;
40.456453357280957,-80.032429198970931,4;
40.45858179352976,-79.992016742966769,4;
40.446207760459167,-79.906250319730987,4;
40.422703998069622,-79.995775354266669,4;
40.404939361855945,-79.990899233620965,4;
40.424239879552452,-79.991984717425339,4;
40.428438567956732,-79.983105958684874,4;
40.442699834204745,-80.002206793246714,4;
40.461576556247735,-79.985053113865916,4;
40.411352131057285,-79.993006739748296,4;
40.456129468098958,-80.005653454006023,4;
40.392365478702068,-80.007850102574906,4;
40.457993760545435,-79.904347923055653,4;
40.455504998738647,-80.007850467221047,4;
40.451859127490565,-79.969254182229392,4;
40.411336685894881,-79.990390740620356,4;
40.479589767490125,-79.953178528138437,4;
40.435133202531283,-79.95632906746944,4;
40.417087353445595,-79.974439009540703,4;
40.445926173410676,-80.052351688864789,4;
40.45631979233697,-79.928734258301105,4;
40.441732921543291,-80.006405498352649,4;
40.444200272919588,-80.040607296470199,4;
40.386926638543144,-79.983552458412845,4;
40.4471653,-80.0523328,4;
40.437156120227932,-79.952313350968979,4;
40.456034149096979,-79.899181661674433,4;
40.423189723792241,-79.995785313568689,4;
40.456249975527761,-80.00093692366552,4;
40.450804541052527,-79.906346309907761,4;
40.473387439905864,-80.036442091564282,4;
40.457155854017508,-79.929226237261304,4;
40.460532993579605,-79.918305963916055,4;
40.434309304435217,-79.918809495656191,4;
40.464568368871724,-79.949862016743495,4;
40.438721756509537,-79.999466085108594,4;
40.441406159731216,-80.002873255548053,4;
40.408087363631154,-79.992146899928159,4;
40.40345920613904,-79.938626095640174,4;
40.453135094626646,-79.946631151152332,4;
40.459719036534921,-79.901550758828222,4;
40.43461467412029,-79.954511343604338,4;
40.474325242573443,-80.035259791120851,4;
40.431717714475276,-79.952563199933664,3;
40.428525305474778,-79.98215432359406,3;
40.465551363688853,-79.929379044644534,3;
40.452454267295195,-80.014060622601633,3;
40.439887463158236,-79.954990452332254,3;
40.456645972111147,-79.906649432588011,3;
40.461516193111194,-79.912213429266998,3;
40.453360717234645,-80.003927241484959,3;
40.466903491398845,-79.905983448201809,3;
40.395213832273498,-79.986017425728178,3;
40.465216215750473,-79.911111265006767,3;
40.446533001729442,-79.968416866216259,3;
40.41566859033513,-79.995158645909441,3;
40.454998701882388,-80.012608274706423,3;
40.460749062828292,-79.900148703243062,3;
40.427168151484665,-79.977741347784132,3;
40.428619652406162,-79.989769890359767,3;
40.466707590929616,-79.918985092777802,3;
40.429438536176598,-79.984214133354882,3;
40.458045656618282,-79.88762650910725,3;
40.4832950,-79.9477077,3;
40.39458317783771,-80.021692304865098,3;
40.419990300063475,-79.990524910550519,3;
40.457558966263164,-80.005827119970419,3;
40.411181540883454,-79.994989033332303,3;
40.387556880004901,-80.013443527120742,3;
40.4530676,-80.0030662,3;
40.414378931083867,-79.988051306016501,3;
40.417669314235489,-79.963417835194747,3;
40.4274771168228,-79.969817626401067,3;
40.459935996095638,-79.947612973147926,3;
40.438808783984314,-80.001618548213528,3;
40.430837591444103,-80.00741602085877,3;
40.455880560530979,-79.946666863112242,3;
40.448850980463341,-79.90743514026893,3;
40.452079448980783,-80.016803241975907,3;
40.456635323771728,-79.997629051365578,3;
40.464490361835331,-80.028450594341209,3;
40.440442202940289,-79.997146029334559,3;
40.469257392481524,-79.978846464391097,3;
40.460381100494189,-80.009781887918692,3;
40.4592529943626,-79.988147111102137,3;
40.417504115180527,-79.980508802138502,3;
40.451151142105047,-79.930424097595122,3;
40.460879170018735,-79.91683710956913,3;
40.424184972958884,-79.993832541352191,3;
40.391579872568094,-80.015378713407102,3;
40.444154918874105,-80.042742082396941,3;
40.484550069346753,-80.035692783449747,3;
40.384413993627369,-79.994277181866664,3;
40.47401783166228,-79.962015845955293,3;
40.453137822045726,-80.026099119864256,3;
40.424215578915053,-79.968373885968475,3;
40.417936408372789,-79.972798290800341,3;
40.419991451387993,-79.990430553432674,3;
40.441234571705877,-80.003477050749922,3;
40.404874754016554,-80.04708371692108,3;
40.386870961213219,-79.981839226067152,3;
40.467233923053669,-79.902205056716681,3;
40.434915946354856,-79.959789947884843,3;
40.429624259211316,-79.968157419393108,3;
40.456572332747427,-80.001487255429311,3;
40.425586511852678,-80.010454954852008,3;
40.398956844246733,-79.834462292848286,3;
40.415552944398641,-79.990644943443641,3;
40.457085571603969,-79.926420146673934,3;
40.399961534579475,-79.987404124378216,3;
40.466650335039752,-79.906842698965988,3;
40.415889547141511,-79.998150091726075,3;
40.452195894385376,-79.981967335080668,3;
40.463134233583077,-79.904459487597137,3;
40.468544182260878,-79.966498058151487,3;
40.410552176761328,-79.99322262414627,3;
40.41659309478456,-79.988157841615688,3;
40.423687309551099,-79.966214251688839,3;
40.488525073816504,-80.023418388765137,3;
40.394957985423687,-79.986864420495252,3;
40.447144108900588,-79.951831601407065,3;
40.483246555096763,-80.035194746264679,3;
40.460768407974605,-80.054473919507714,3;
40.419469549820441,-80.004315432837743,3;
40.463229755510646,-79.890940679656808,3;
40.459190603440391,-79.927408851895919,3;
40.482573665844562,-80.043412491522076,3;
40.455273086676286,-80.008870414965187,3;
40.476980021029973,-80.038157174592882,3;
40.443296773738375,-80.041675053103745,3;
40.447587649477242,-79.971386587368627,3;
40.438002713939021,-79.977529599564193,3;
40.452210852851195,-79.998676352919205,3;
40.451040838037244,-80.055580154117024,3;
40.476288789226444,-79.927044292308068,3;
40.470574729052494,-80.011167472355908,3;
40.471620509781978,-79.902980418226591,3;
